;Code;Désignation courte;Famille;Prix de vente HT;Prix de vente TTC;Stock théorique;Stock réel;Qté en cde client;Qté en cde fournisseur;Bloqué;Compte Vente Local;Désignation longue;Code TVA;Bloqué
1636;ART1218;NVIDIA QUADRO Carte graphique  2Go;FA0010;189,00  EUR;226,80  EUR;;;;;;707101;NVIDIA QUADRO, Carte graphique, Capacité 2 Go - GDDR5, Type de bus PCI Express 3.0 x16, Résolution maximale 5120 x 2880 à 60 Hz, Interfaces 3 x Mini DisplayPort, 4 x DVI-D avec adaptateur, Garantie 3 ans;3;
1637;ART1001;NVIDIA QUADRO Carte graphique 2 Go;FA0010;165,00  EUR;198,00  EUR;;;;;;707101;NVIDIA QUADRO, Carte graphique, Capacité 2 Go - GDDR5, Type de bus PCI Express x16, Interfaces 3 x mini DisplayPort, Garantie 1 an;3;
1638;ART1436;NVIDIA QUADRO Carte graphique 2Go;FA0010;119,00  EUR;142,80  EUR;;;;;;707101;NVIDIA QUADRO, Carte graphique, Capacité 2 Go - GDDR5, Type de bus PCI Express 2.0 x 8, Résolution maximale 3840 x 2160, Interfaces  2 x DisplayPort, Dimensions (LxPxH) 1.6 x 14.4  x 11.5 cm, Garantie 3 ans  Information pour nous :  Matériel inclus :  Support de fixation extra-plat ;3;
1639;ART1155;NVIDIA QUADRO Carte graphique 4 Go;FA0010;579,00  EUR;694,80  EUR;;;;;;707101;NVIDIA QUADRO, Carte graphique, Capacité 4 Go - GDDR5, Type de bus PCI Express 3.0 x16, Résolution maximale 5120 x 2880 à 60 Hz, Interfaces 4 x Mini DisplayPort, Garantie 1 an;3;
1640;ART0531;NVIDIA QUADRO Carte graphique 4Go;FA0010;429,00  EUR;514,80  EUR;2,000;;;2,000;;707101;NVIDIA QUADRO, Carte graphique, Capacité 4 Go - GDDR5, Type de bus PCI Express 3.0 x16, Résolution maximale 5120 x 2880 à 60 Hz, Interfaces 4 x Mini DisplayPort, 4 x DVI-D avec adaptateur, Garantie 3 ans  Information pour nous :  Matériel inclus :  4 x adaptateur Mini DisplayPort-DVI;3;
1641;ART1946;NVIDIA QUADRO Carte graphique 5Go;FA0010;709,00  EUR;850,80  EUR;1,000;;;1,000;;707101;NVIDIA QUADRO, Carte graphique, Capacité 5 Go - GDDR5X, Type de bus PCI Express 3.0 x16,  Garantie 1 an;3;
1642;ART2101;NVIDIA QUADRO Carte graphique 5Go;FA0010;709,00  EUR;850,80  EUR;;-1,000;;1,000;;707101;NVIDIA QUADRO, P2000, Carte graphique, Capacité 5 Go, Type de bus PCI Express 3.0 x16,  Garantie 1 an;3;
1643;ART1022;NVIDIA QUADRO Carte graphique 8 Go;FA0010;969,00  EUR;1162,80  EUR;;;;;;707101;NVIDIA QUADRO, Carte graphique, Capacité 8 Go - GDDR6, Type de bus PCI Express 3.0 x16, Résolution maximale 7680 x 4320 à 60 Hz, Interfaces 3 x DisplayPort, USB-C, DisplayPort avec adaptateur, DVI-D avec adaptateur, HDMI avec adaptateur, Garantie 3 ans  Information pour nous :  Matériel inclus :  1 x USB-C vers adaptateur DisplayPort, 1 x DisplayPort vers adaptateur DVI-D (SL), 1 x adaptateur DisplayPort-HDMI;3;
1644;ART1519;NVIDIA QUADRO Carte graphique 8Go;FA0010;1329,00  EUR;1594,80  EUR;;-1,000;;1,000;;707101;NVIDIA QUADRO, Carte graphique, Capacité 8 Go - GDDR5, Type de bus PCI Express 3.0 x 16,  Garantie 1 an;3;
1645;ART2737;NVIDIA RTX A2000 6Go;FA0010;189,00  EUR;226,80  EUR;-1,000;-1,000;;;;707101;NVIDIA RTX A2000 - Carte graphique - RTX A2000 - 6 Go GDDR6 - PCIe 4.0 x16 - 4 x Mini DisplayPort - pour Workstation Z2 G5 (tour), Z2 G8 (tour), Z4 G4 - Garantie 3 ans  ;3;
1646;ART2736;NVIDIA T1000 Carte graphique 4Go;FA0010;189,00  EUR;226,80  EUR;;;;;;707101;NVIDIA Quadro T1000 - Carte graphique - Quadro T1000 - 4 Go GDDR6 - PCIe 3.0 x16 - 4 x Mini DisplayPort - pour Workstation Z2 G5, Z2 G8, Z2 G9, Z4 G4, Z6 G4, Z8 G4, Garantie 3 ans  ;3;
1647;ART2572;NVIDIA T400 Carte graphique 2Go;FA0010;189,00  EUR;226,80  EUR;-3,000;-3,000;;;;707101;NVIDIA T400 - Carte graphique - T400 - 2 Go GDDR6 - PCIe 3.0 x16 profil bas - 3 x Mini DisplayPort - pour HP Z1 G8, Workstation Z1 G6 Entry, Z2 G5, Z2 G8, Z4 G4, Z6 G4, Z8 G4, ZCentral 4R, Garantie 3 ans  ;3;
1648;ART1693;Office 2019 Home&Business Pack de 5;FA0002;1825,00  EUR;2190,00  EUR;-1,000;-1,000;;;;707304;Licence Volume Microsoft Office 2019 - 1 PC en téléchargement Word - Excel - PowerPoint - OneNOte - Outlook   Pack de 5;3;
1649;ART1429;Office 2019 Home&Business Pro;FA0002;399,00  EUR;478,80  EUR;-21,000;-8,000;13,000;;;707304;Licence Microsoft Office 2019 Pro - 1 PC en téléchargement Word - Excel - PowerPoint - OneNOte - Outlook - Publisher - Access;3;
1650;ART0861;Office 2019 Home&Business standard;FA0002;249,00  EUR;298,80  EUR;-13,000;-13,000;;;;707304;Licence Microsoft Office 2019 - 1 PC en boite Word - Excel - PowerPoint - OneNOte - Outlook;3;
1651;ART1185;Office 2019 Open - TSE;FA0002;399,00  EUR;478,80  EUR;-122,000;-97,000;25,000;;;707304;Licence Microsoft Office 2019 - Open pour session TSE Word - Excel - PowerPoint - OneNOte - Outlook;3;
1652;ART2171;Office 2019 Open - TSE Charity;FA0002;89,00  EUR;106,80  EUR;-1,000;-1,000;;;;707304;Licence Microsoft Office 2019 - Open pour session TSE - Tarif Charity (Association Loi 1901) Word - Excel -  Outlook;3;
1653;ART0804;Office 2024 Home&Business;FA0002;259,90  EUR;311,88  EUR;-1021,000;-950,000;79,000;8,000;;707304;Licence Microsoft Office PME 2024 - 1 PC en téléchargement Word - Excel - PowerPoint - OneNote - Outlook  ;3;
1654;ART2165;Office Standard 2019 ;FA0002;589,00  EUR;706,80  EUR;-2,000;-2,000;;;;707304;Licence Microsoft Office Standard 2019 - 1 PC en téléchargement Excel - Outlook - Powerpoint -  Publisher - Word;3;
1655;ART0841;Office Standard 2019 OPEN Charity;FA0002;119,00  EUR;142,80  EUR;-19,000;-36,000;2,000;19,000;;707304;Licence Microsoft Office Standard 2019 - Tarif Charity (Association Loi 1901) Word - Excel - PowerPoint - OneNOte - Outlook - Licence OPA Open Licence for Academic - possibilité de downgrader la licence en version 2016 ou 2013 durant les 24 mois premiers mois  - bénéficie des mises à jours éventuelles durant les 24 mois      suivant l'achat - minimum de commande 5 licences;3;
1656;ART2190;Office Teams visio;FA0002;4,80  EUR;5,76  EUR;-255,000;-219,000;36,000;;;707304;Licence Teams (non nominative)  - Réunions de groupe illimitées d’une durée maximale de 30 heures - 300 participants au maximum par réunion - 10 Go d’espace de stockage en ligne par utilisateur  (Prix mensuel / Prélèvement trimestriel / Engagement 12 mois)  Attention, ces licences sont indépendantes de Exchange actuellement utilisé (pas d'interaction automatique possible entre les deux outils) ;3;
1657;ART1005;OLYMPUS Ecouteurs E-62;FA0013;59,99  EUR;71,99  EUR;-2,000;-3,000;;1,000;;707201;OLYMPUS, Écouteurs stéréo pour enregistreurs Olympus, Connexion Jack 3.5 mm , Longueur câble 3 m, Garantie 2 ans ;3;
1658;ART1004;OLYMPUS Pédale de commande RS-31;FA0013;99,00  EUR;118,80  EUR;-2,000;-4,000;;2,000;;707101;OLYMPUS, Pédale de commande, Dictée mains libres, Tapis antidérapant, 4 touches, Verrouillage de 2 touches, Interface port USB 2.0, Dimensions (LxPxH)  21,4 x 4.05 x 14,4 cm, Poids 773g, Garantie 2 ans;3;
1659;ART1247;OLYMPUS,Dictaphone numérique DS2600;FA0013;349,00  EUR;418,80  EUR;;-1,000;;1,000;;707201;"OLYMPUS, Dictaphone numérique, Ecran couleur 2.4"", Durée d'enregistrement 56 h, Carte SD de 2 Go, Interfaces microphone (jack 3,5 mm) , casque (jack 3,5 mm) , Micro USB 2.0 , SD , SDHC, Dimensions (LxPxH) 4,98 x 1,86 x 12,08 cm, Poids 116,5g, Garantie 2 ans  Information pour nous :  Matériel inclus : Sacoche";3;
1660;ART0974;Onduleur Eaton Ellipse ECO1600;FA0012;689,00  EUR;826,80  EUR;-5,000;-5,000;;;;707103;"EATON ELLIPSE, Onduleur, Capacité d'alimentation 1000 Watt / 1600 VA,  Fréquence requise 50/60 Hz, Format 2U - 19"", Interfaces 1 x gestion (USB) - USB 4 broches type B, Dimensions (LxPxH) 8.2 x 39 x 27.5 cm, Poids 11.3 kg,  Garantie 2 ans ";3;
1661;ART2801;Onduleur reconditionné;;399,90  EUR;479,88  EUR;;;;;;707101;"Onduleur reconditionné  Répondant à notre cahier des charges Astorya :   1.Les techniciens réceptionnent le produit et s'assurent que le matériel est conforme à nos exigences 2. Une note lui est attribuée en fonction de son état esthétique (très bon état ; bon état ; bon plan). 3. Un diagnostic produit est réalisé par nos techniciens 4. La réparation est effectuée dans nos locaux 5. Le nettoyage  6. Le conditionnement et l'expédition du produit  État du matériel proposé : Processeur : Disque dur  - État Neuf ( €ht ) Système d'exploitation : ( €ht ) RAM : Intégrée de Go  Ajout de composants : € HT  Main d'oeuvre technique : Intégration des nouveaux composants avec réinstallation du système d'exploitation avec les mises à jour : 2heures estimées  Prix d'un matériel neuf équivalent : €ht  Offre limitée en fonction du stock disponible. Garantie des matériels 1an.  ";3;
1662;ART2018;One by Wacom Medium - Numériseur;FA0023;89,00  EUR;106,80  EUR;1,000;;;1,000;;707101;One by Wacom Medium - Numériseur - droitiers et gauchers - 21.6 x 13.5 cm - électromagnétique - filaire - USB - noir. rouge - Garantie 2 ans ;3;
1663;ART2868;Option réseau local;FA0002;305,00  EUR;366,00  EUR;;;;;;707304;Option réseau local - Date de début : 17/03/2023 - Date de fin : 16/03/2024 - Durée d'engagement : 12 mois - Utilisateurs nommés : 5 - CCS Assistance ;3;
1664;ART1818;Optoma UHDCast Pro Module WiFi HDMI;;139,00  EUR;166,80  EUR;;-1,000;;1,000;;707103;Optoma UHDCast Pro Module WiFi HDMI  Optoma HDCast Pro - Adaptateur de diffusion en continu de support réseau - HDMI - 802.11ac;3;
1665;ART1819;Optoma vidéoprojecteur DLP po;;699,00  EUR;838,80  EUR;;-1,000;;1,000;;707101;Optoma W - Projecteur DLP - portable - 3D - 3800 lumens - WXGA (1280 x 800) - 16:10 - 720p - objectif fixe à focale courte;3;
1666;ART1991;Overthebox;FA0012;249,00  EUR;298,80  EUR;-2,000;-1,000;1,000;;;707201;Overthebox, boitier permettant l'agrégation de liens  ;3;
1667;ART2453;Owncloud;;;;;;;;;707301;Licence Owncloud : Service sécurisé de partage de fichiers permettant de synchroniser les fichiers entre un serveur externalisé et plusieurs ordinateurs clients, mobiles et tablettes.  (Prix mensuel / Prélèvement trimestriel / Engagement 12 mois);3;
1668;ART1493;Pack Bulletins de paie;FA0018;629,98  EUR;755,98  EUR;;;;;;706405;Pack Bulletins de paie  eDoc: Bulletin de paie (Quantité : 1,000) eDoc: Reprise d'historique (Quantité : 1,000) eDoc: Masque supplémentaire (Quantité : 1,000) eDoc: Création siret supplémentaire (Quantité : 1,000) Prestation Coffre-fort numérique (Quantité : 1,000);4;
1669;ART2353;Panasonic Toughbook-Robuste- I5-8Go;;;;;;;;;707101;Panasonic Toughbook-Robuste- I5-8Go;3;
1670;ART2719;Panasonic Toughbook-Robuste- I5-8Go;;;;-1,000;-1,000;;;;707101;TOUGHBOOK 55 MK2 I5-1145G7 14INSYSTHD TFT 8GB 256GB OPAL SSD W10MUI;3;
1671;ART1426;Papier thermique A4 PAC411;FA0017;12,90  EUR;15,48  EUR;-1,000;-1,000;;;;707401;Papier thermique A4 100 feuilles PAC411 ;3;
1672;ART2544;Passbolt : Abonnement Cloud;FA0003;4,99  EUR;5,99  EUR;-170,000;-40,000;130,000;;;707304;Hébergement en cloud de la solution de mot de passe sécurisé PASSBOLT  :  - Stockage, disponibilité et sécurisation continue des données liées aux mots de passe.  - Données stockées dans l'union européenne avec les normes R.G.P.D.  - Pack de 10 licences   (Prix mensuel / Prélèvement trimestriel / Engagement 36 mois)  Une fois l'engagement terminé, le renouvellement des licences sera reconduit automatiquement annuellement   A supprimer :  Prix par utilisateur Réduction :  - 10% si utilisateurs < ou = 100 personnes - 15% si utilisateurs entre 100 et 200 personnes - 20% si utilisateur > 200 personnes;3;
1673;ART0207;Passerelle Patton;FA0014;689,00  EUR;826,80  EUR;;;;;;707104;Passerelle Patton : 2T0 IP Permet de raccorder 2 To IP + 1 To VGA La passerelle permet de connecter le PABX au lien IP. Elle est dimensionnée en fonction de la taille du Trunk. La passerelle se connecte derrière le routeur du lien IP. ;3;
1674;ART2785;PC Fixe reconditionné;;399,90  EUR;479,88  EUR;-10,000;-10,000;;;;707101;"PC Fixe reconditionné  Répondant à notre cahier des charges Astorya :   1.Les techniciens réceptionnent le produit et s'assurent que le matériel est conforme à nos exigences 2. Une note lui est attribuée en fonction de son état esthétique (très bon état ; bon état ; bon plan). 3. Un diagnostic produit est réalisé par nos techniciens 4. La réparation est effectuée dans nos locaux 5. Le nettoyage  6. Le conditionnement et l'expédition du produit  État du poste proposé : Bon état - Comporte de légères traces d'usures  Processeur : Intel Core 3  Disque dur de 128 SSD professionnel - État Neuf ( 49€ht ) Système d'exploitation : Licence Windows 10 Pro ( 159€ht )  Barrette de RAM : Intégrée de 4Go  Rajout d'une barrette de 4Go neuve( Passage à 8Go en totalité )- 35€ht  Main d'oeuvre technique : Intégration des nouveaux composants avec réinstallation du système d'exploitation avec les mises à jour : 2heures estimées  Prix d'un matériel neuf équivalent : 579€ht  Offre limitée en fonction du stock disponible. Garantie des matériels 1an.  ";3;
1675;ART2887;PC Portable reconditionné;;449,00  EUR;538,80  EUR;-6,000;-6,000;;;;707101;"PC portable reconditionné  Répondant à notre cahier des charges Astorya :   1.Les techniciens réceptionnent le produit et s'assurent que le matériel est conforme à nos exigences 2. Une note lui est attribuée en fonction de son état esthétique (très bon état ; bon état ; bon plan). 3. Un diagnostic produit est réalisé par nos techniciens 4. La réparation est effectuée dans nos locaux 5. Le nettoyage  6. Le conditionnement et l'expédition du produit  État du poste proposé : Bon état - Comporte de légères traces d'usures  Processeur : Intel Core 3  Disque dur de 128 SSD professionnel - État Neuf ( 49€ht ) Système d'exploitation : Licence Windows 10 Pro ( 159€ht )  Barrette de RAM : Intégrée de 4Go  Rajout d'une barrette de 4Go neuve( Passage à 8Go en totalité )- 35€ht  Main d'oeuvre technique : Intégration des nouveaux composants avec réinstallation du système d'exploitation avec les mises à jour : 2heures estimées  Prix d'un matériel neuf équivalent : 679€ HT  Offre limitée en fonction du stock disponible. Garantie des matériels 1an.  ";3;
1676;ART1015;PC sur mesure;FA0001;;;;;;;;707101;"BE QUIET, Tour, Poste fixe, Nombre de baies internes 8, Cartes mères prises en charge ATX, microATX, Mini-ITX, Baies d'extension, 5.25"", 2 x interne - 2.5"", 3  x interne - 2 x 2,5 po./3,5 po. partagé, Interfaces 2 x USB 3.0, 1 x microphone - mini-jack, 1 x casque téléphonique, mini-jack, Largeur 22 cm, Profondeur 49.2 cm, Hauteur 47 cm, Poids 7.44 kg, Garantie 3 ans  (Faire sa config soit même)";3;
